-76.657171074219306, 37.106898430050002
-76.658418074358906, 37.1033144294503
-76.657673073849693, 37.1015124287348
-76.657111073747501, 37.099807428909202
-76.658112074188907, 37.0967944277904
-76.667648076003999, 37.076235422930999
-76.669824075650297, 37.064267420610499
-76.669946075681295, 37.059892419378301
-76.668352074266096, 37.055067418942699
-76.666262074105205, 37.050219417458699
-76.662560071975307, 37.045755416732597
-76.659131070889998, 37.042441416211801
-76.654654714555605, 37.039595601983898
-76.654000069035504, 37.039179415461
-76.646015066905406, 37.036235415151701
-76.638453064742194, 37.035421415476002
-76.612126056639298, 37.035611416197298
-76.603561053698499, 37.033318416388198
-76.600068052504398, 37.033049416638001
-76.586493047998005, 37.028747415663503
-76.5809930460712, 37.024946415135702
-76.577964044687207, 37.021949414896298
-76.577251044775096, 37.0203364148405
-76.576062044170499, 37.015402413836298
-76.577488044592698, 37.013029412672601
-76.579984045297095, 37.011986412831298
-76.581113045429603, 37.0097694126096
-76.583549045956602, 37.007051411616203
-76.582175105239799, 37.004491410879503
-76.582123045263899, 37.004394410884302
-76.579517004036205, 36.999054553897501
-76.579390043991907, 36.998794409656703
-76.576790591457794, 36.998258855261099
-76.575706042897806, 36.998035409695802
-76.571665041474404, 36.998320410448002
-76.570709891984606, 36.999540878888801
-76.570477041263104, 36.999838410665397
-76.570239042007501, 37.001736410467501
-76.569407041231003, 37.003160410814502
-76.5661990407324, 37.003919411912797
-76.562925039820698, 37.003803411148702
-76.556929037459895, 37.002021411539999
-76.551248035264194, 36.998953410800397
-76.548373034759507, 36.996421410513101
-76.545402033378593, 36.993574410025502
-76.543500033066394, 36.990821409358901
-76.540648031829207, 36.988258409433101
-76.534112029513295, 36.985221408360097
-76.524855026872004, 36.983840408554499
-76.522973025690106, 36.981092408118599
-76.524144025944693, 36.978323407503801
-76.521008024875698, 36.973194406524897
-76.517593023646995, 36.971835406637403
-76.513365022318197, 36.968064405654701
-76.511647600845905, 36.967688785795602
-76.500357018132803, 36.965219405604799
-76.495964016528603, 36.964998405681498
-76.490526014627997, 36.9647654055513
-76.489186014327595, 36.964705405678198
-76.487851013670196, 36.964646405511199
-76.482408011769598, 36.964412405381002
-76.478016010165406, 36.9641924054577
-76.4746000089367, 36.962833405570201
-76.472300008272499, 36.961887405725302
-76.470600007608305, 36.960941405880397
-76.468900006944095, 36.959995406035499
-76.467200006279896, 36.9590494061906
-76.465500005615706, 36.958103406345701
-76.463800004951507, 36.957157406500802
-76.462100004287307, 36.956211406655903
-76.460400003623108, 36.955265406811004
-76.458700002958899, 36.954319406966105
-76.457000002294699, 36.9533734071212
-76.4553000016305, 36.952427407276301
-76.4536000009663, 36.951481407431402
-76.451899000302101, 36.950535407586503
-76.450198999637902, 36.949589407741604
-76.448498998973702, 36.948643407896705
-76.446798998309503, 36.947697408051806
-76.445098997645303, 36.946751408206907
-76.443398996981104, 36.945805408362008
-76.441698996316905, 36.944859408517109
-76.439998995652705, 36.94391340867221
-76.438298994988506, 36.942967408827311
-76.436598994324306, 36.942021408982412
-76.434898993660107, 36.941075409137513
-76.433198992995907, 36.940129409292614
-76.431498992331708, 36.939183409447715
-76.429798991667509, 36.938237409602816
-76.428098991003309, 36.937291409757917
-76.42639899033911, 36.936345409913018
-76.42469898967491, 36.935399410068119
-76.422998989010711, 36.93445341022322
-76.421298988346511, 36.933507410378321
-76.419598987682312, 36.932561410533422
-76.417898987018112, 36.931615410688523
-76.416198986353913, 36.930669410843624
-76.414498985689713, 36.929723410998725
-76.412798985025514, 36.928777411153826
-76.411098984361315, 36.927831411308927
-76.409398983697115, 36.926885411464028
-76.407698983032916, 36.925939411619129
-76.405998982368716, 36.92499341177423
-76.404298981704517, 36.924047411929331
-76.402598981040317, 36.923101412084432
-76.400898980376118, 36.922155412239533
-76.399198979711918, 36.921209412394634
-76.397498979047719, 36.920263412549735
-76.39579897838352, 36.919317412704836
-76.39409897771932, 36.918371412859937
-76.392398977055121, 36.917425413015038
-76.390698976390921, 36.916479413170139
-76.388998975726722, 36.91553341332524
-76.387298975062522, 36.914587413480341
-76.385598974398323, 36.913641413635442
-76.383898973734123, 36.912695413790543
-76.382198973069924, 36.911749413945644
-76.380498972405725, 36.910803414100745
-76.378798971741525, 36.909857414255846
-76.377098971077326, 36.908911414410947
-76.375398970413126, 36.907965414566048
-76.373698969748927, 36.907019414721149
-76.371998969084727, 36.90607341487625
-76.370298968420528, 36.905127415031351
-76.368598967756328, 36.904181415186452
-76.366898967092129, 36.903235415341553
-76.36519896642793, 36.902289415496654
-76.36349896576373, 36.901343415651755
-76.361798965099531, 36.900397415806856
-76.360098964435331, 36.899451415961957
-76.358398963771132, 36.898505416117058
-76.356698963106932, 36.897559416272159
-76.354998962442733, 36.89661341642726
-76.353298961778533, 36.895667416582361
-76.351598961114334, 36.894721416737462
-76.349898960450135, 36.893775416892563
-76.348198959785935, 36.892829417047664
-76.346498959121736, 36.891883417202765
-76.344798958457536, 36.890937417357866
-76.343098957793337, 36.889991417512967
-76.341398957129137, 36.889045417668068
-76.339698956464938, 36.888099417823169
-76.337998955800738, 36.88715341797827
-76.336298955136539, 36.886207418133371
-76.33459895447234, 36.885261418288472
-76.33289895380814, 36.884315418443573
-76.331198953143941, 36.883369418598674
-76.329498952479741, 36.882423418753775
-76.327798951815542, 36.881477418908876
-76.326098951151342, 36.880531419063977
-76.324398950487143, 36.879585419219078
-76.322698949822943, 36.878639419374179
-76.320998949158744, 36.87769341952928
-76.319298948494545, 36.876747419684381
-76.317598947830345, 36.875801419839482
